ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122628344	 	3.3.1
REQUEST	81		Login	1591122637662	1591122637663	OK	 
USER	rendimiento30	207	START	1591122637693	1591122637693
REQUEST	207		Home	1591122637693	1591122637697	OK	 
REQUEST	82		Login	1591122637713	1591122637714	OK	 
USER	rendimiento30	208	START	1591122637733	1591122637733
REQUEST	208		Home	1591122637733	1591122637737	OK	 
REQUEST	83		Login	1591122637758	1591122637759	OK	 
USER	rendimiento30	209	START	1591122637768	1591122637768
REQUEST	209		Home	1591122637768	1591122637772	OK	 
REQUEST	84		Login	1591122637788	1591122637790	OK	 
USER	rendimiento30	210	START	1591122637809	1591122637809
REQUEST	210		Home	1591122637809	1591122637813	OK	 
REQUEST	85		Login	1591122637829	1591122637830	OK	 
USER	rendimiento30	211	START	1591122637849	1591122637849
REQUEST	211		Home	1591122637850	1591122637854	OK	 
REQUEST	86		Login	1591122637880	1591122637881	OK	 
USER	rendimiento30	212	START	1591122637889	1591122637889
REQUEST	212		Home	1591122637890	1591122637894	OK	 
REQUEST	87		Login	1591122637910	1591122637911	OK	 
USER	rendimiento30	213	START	1591122637930	1591122637930
REQUEST	213		Home	1591122637930	1591122637934	OK	 
REQUEST	88		Login	1591122637950	1591122637952	OK	 
USER	rendimiento30	214	START	1591122637970	1591122637970
REQUEST	214		Home	1591122637971	1591122637974	OK	 
REQUEST	89		Login	1591122637991	1591122637992	OK	 
USER	rendimiento30	215	START	1591122638011	1591122638011
REQUEST	215		Home	1591122638011	1591122638014	OK	 
REQUEST	90		Login	1591122638031	1591122638032	OK	 
USER	rendimiento30	216	START	1591122638051	1591122638051
REQUEST	216		Home	1591122638051	1591122638055	OK	 
REQUEST	91		Login	1591122638072	1591122638074	OK	 
USER	rendimiento30	217	START	1591122638091	1591122638091
REQUEST	217		Home	1591122638092	1591122638099	OK	 
REQUEST	92		Login	1591122638122	1591122638124	OK	 
USER	rendimiento30	218	START	1591122638132	1591122638132
REQUEST	218		Home	1591122638133	1591122638138	OK	 
REQUEST	93		Login	1591122638163	1591122638165	OK	 
USER	rendimiento30	219	START	1591122638173	1591122638173
REQUEST	219		Home	1591122638174	1591122638179	OK	 
USER	rendimiento30	220	START	1591122638209	1591122638209
REQUEST	94		Login	1591122638210	1591122638212	OK	 
REQUEST	220		Home	1591122638211	1591122638217	OK	 
REQUEST	95		Login	1591122638240	1591122638241	OK	 
USER	rendimiento30	221	START	1591122638250	1591122638250
REQUEST	221		Home	1591122638250	1591122638254	OK	 
REQUEST	96		Login	1591122638281	1591122638283	OK	 
USER	rendimiento30	222	START	1591122638291	1591122638291
REQUEST	222		Home	1591122638292	1591122638296	OK	 
REQUEST	97		Login	1591122638322	1591122638323	OK	 
USER	rendimiento30	223	START	1591122638332	1591122638332
REQUEST	223		Home	1591122638332	1591122638336	OK	 
REQUEST	98		Login	1591122638363	1591122638364	OK	 
USER	rendimiento30	224	START	1591122638373	1591122638373
REQUEST	224		Home	1591122638374	1591122638378	OK	 
REQUEST	99		Login	1591122638398	1591122638400	OK	 
USER	rendimiento30	225	START	1591122638408	1591122638408
REQUEST	225		Home	1591122638409	1591122638412	OK	 
REQUEST	100		Login	1591122638428	1591122638429	OK	 
USER	rendimiento30	226	START	1591122638448	1591122638448
REQUEST	226		Home	1591122638448	1591122638452	OK	 
REQUEST	101		Login	1591122638458	1591122638460	OK	 
USER	rendimiento30	227	START	1591122638489	1591122638489
REQUEST	102		Login	1591122638490	1591122638491	OK	 
REQUEST	227		Home	1591122638490	1591122638494	OK	 
USER	rendimiento30	228	START	1591122638530	1591122638530
REQUEST	228		Home	1591122638531	1591122638534	OK	 
REQUEST	103		Login	1591122638540	1591122638542	OK	 
USER	rendimiento30	229	START	1591122638571	1591122638571
REQUEST	229		Home	1591122638571	1591122638575	OK	 
REQUEST	104		Login	1591122638581	1591122638583	OK	 
USER	rendimiento30	230	START	1591122638611	1591122638611
REQUEST	230		Home	1591122638612	1591122638618	OK	 
REQUEST	105		Login	1591122638622	1591122638623	OK	 
USER	rendimiento30	231	START	1591122638652	1591122638652
REQUEST	231		Home	1591122638653	1591122638659	OK	 
REQUEST	106		Login	1591122638662	1591122638665	OK	 
USER	rendimiento30	232	START	1591122638692	1591122638692
REQUEST	232		Home	1591122638693	1591122638699	OK	 
REQUEST	107		Login	1591122638703	1591122638705	OK	 
USER	rendimiento30	233	START	1591122638728	1591122638728
REQUEST	233		Home	1591122638729	1591122638732	OK	 
REQUEST	108		Login	1591122638748	1591122638750	OK	 
USER	rendimiento30	234	START	1591122638768	1591122638768
REQUEST	234		Home	1591122638769	1591122638773	OK	 
REQUEST	109		Login	1591122638778	1591122638780	OK	 
USER	rendimiento30	235	START	1591122638809	1591122638809
REQUEST	235		Home	1591122638809	1591122638813	OK	 
REQUEST	110		Login	1591122638819	1591122638821	OK	 
USER	rendimiento30	236	START	1591122638849	1591122638849
REQUEST	236		Home	1591122638851	1591122638857	OK	 
REQUEST	111		Login	1591122638860	1591122638862	OK	 
USER	rendimiento30	237	START	1591122638890	1591122638890
REQUEST	112		Login	1591122638890	1591122638893	OK	 
REQUEST	237		Home	1591122638891	1591122638898	OK	 
USER	rendimiento30	238	START	1591122638931	1591122638931
REQUEST	113		Login	1591122638931	1591122638934	OK	 
REQUEST	238		Home	1591122638932	1591122638941	OK	 
USER	rendimiento30	239	START	1591122638971	1591122638971
REQUEST	239		Home	1591122638972	1591122638980	OK	 
REQUEST	114		Login	1591122638982	1591122638985	OK	 
USER	rendimiento30	240	START	1591122639008	1591122639008
REQUEST	240		Home	1591122639009	1591122639017	OK	 
REQUEST	115		Login	1591122639019	1591122639021	OK	 
USER	rendimiento30	241	START	1591122639049	1591122639049
REQUEST	241		Home	1591122639050	1591122639057	OK	 
REQUEST	116		Login	1591122639060	1591122639063	OK	 
USER	rendimiento30	242	START	1591122639090	1591122639090
REQUEST	242		Home	1591122639091	1591122639099	OK	 
REQUEST	117		Login	1591122639101	1591122639103	OK	 
USER	rendimiento30	243	START	1591122639131	1591122639131
REQUEST	243		Home	1591122639132	1591122639139	OK	 
REQUEST	118		Login	1591122639142	1591122639144	OK	 
USER	rendimiento30	244	START	1591122639171	1591122639171
REQUEST	244		Home	1591122639172	1591122639180	OK	 
REQUEST	119		Login	1591122639182	1591122639185	OK	 
USER	rendimiento30	245	START	1591122639211	1591122639211
REQUEST	245		Home	1591122639212	1591122639219	OK	 
REQUEST	120		Login	1591122639232	1591122639234	OK	 
USER	rendimiento30	246	START	1591122639252	1591122639252
REQUEST	246		Home	1591122639253	1591122639260	OK	 
REQUEST	121		Login	1591122639272	1591122639275	OK	 
USER	rendimiento30	247	START	1591122639293	1591122639293
REQUEST	247		Home	1591122639294	1591122639302	OK	 
REQUEST	122		Login	1591122639313	1591122639316	OK	 
REQUEST	123		Login	1591122639349	1591122639351	OK	 
USER	rendimiento30	248	START	1591122639328	1591122639328
REQUEST	248		Home	1591122639359	1591122639365	OK	 
USER	rendimiento30	249	START	1591122639368	1591122639368
REQUEST	249		Home	1591122639369	1591122639372	OK	 
REQUEST	124		Login	1591122639378	1591122639379	OK	 
USER	rendimiento30	250	START	1591122639408	1591122639408
REQUEST	250		Home	1591122639410	1591122639416	OK	 
REQUEST	125		Login	1591122639418	1591122639420	OK	 
USER	rendimiento30	251	START	1591122639448	1591122639448
REQUEST	251		Home	1591122639449	1591122639453	OK	 
USER	rendimiento30	252	START	1591122639489	1591122639489
REQUEST	127		Login	1591122639489	1591122639491	OK	 
REQUEST	126		Login	1591122639489	1591122639493	OK	 
REQUEST	252		Home	1591122639489	1591122639495	OK	 
USER	rendimiento30	253	START	1591122639529	1591122639529
REQUEST	128		Login	1591122639529	1591122639531	OK	 
REQUEST	253		Home	1591122639530	1591122639534	OK	 
USER	rendimiento30	254	START	1591122639570	1591122639570
REQUEST	129		Login	1591122639570	1591122639572	OK	 
REQUEST	254		Home	1591122639570	1591122639575	OK	 
USER	rendimiento30	255	START	1591122639611	1591122639611
REQUEST	255		Home	1591122639612	1591122639622	OK	 
REQUEST	2		Logged	1591122639615	1591122639640	OK	 
REQUEST	1		Logged	1591122639615	1591122639632	OK	 
REQUEST	1		Logged Redirect 1	1591122639644	1591122639648	OK	 
REQUEST	3		Logged	1591122639619	1591122639656	OK	 
REQUEST	3		Logged Redirect 1	1591122639657	1591122639662	OK	 
REQUEST	2		Logged Redirect 1	1591122639644	1591122639662	OK	 
USER	rendimiento30	256	START	1591122639665	1591122639665
REQUEST	4		Logged	1591122639667	1591122639670	OK	 
REQUEST	256		Home	1591122639666	1591122639673	OK	 
REQUEST	4		Logged Redirect 1	1591122639671	1591122639676	OK	 
REQUEST	5		Logged	1591122639680	1591122639683	OK	 
REQUEST	5		Logged Redirect 1	1591122639684	1591122639686	OK	 
USER	rendimiento30	257	START	1591122639692	1591122639692
REQUEST	257		Home	1591122639693	1591122639696	OK	 
REQUEST	130		Login	1591122639722	1591122639724	OK	 
REQUEST	132		Login	1591122639722	1591122639724	OK	 
REQUEST	131		Login	1591122639722	1591122639727	OK	 
REQUEST	133		Login	1591122639732	1591122639734	OK	 
REQUEST	6		Logged	1591122639739	1591122639741	OK	 
REQUEST	6		Logged Redirect 1	1591122639742	1591122639745	OK	 
USER	rendimiento30	258	START	1591122639747	1591122639747
REQUEST	258		Home	1591122639748	1591122639753	OK	 
REQUEST	7		Logged	1591122639767	1591122639769	OK	 
REQUEST	8		Logged	1591122639767	1591122639769	OK	 
REQUEST	7		Logged Redirect 1	1591122639770	1591122639773	OK	 
USER	rendimiento30	259	START	1591122639772	1591122639772
REQUEST	259		Home	1591122639773	1591122639778	OK	 
REQUEST	8		Logged Redirect 1	1591122639770	1591122639782	OK	 
REQUEST	134		Login	1591122639783	1591122639784	OK	 
REQUEST	9		Logged	1591122639813	1591122639814	OK	 
REQUEST	135		Login	1591122639812	1591122639814	OK	 
REQUEST	9		Logged Redirect 1	1591122639815	1591122639817	OK	 
USER	rendimiento30	260	START	1591122639819	1591122639819
REQUEST	260		Home	1591122639820	1591122639824	OK	 
USER	rendimiento30	261	START	1591122639850	1591122639850
REQUEST	136		Login	1591122639850	1591122639852	OK	 
REQUEST	10		Logged	1591122639851	1591122639853	OK	 
REQUEST	261		Home	1591122639851	1591122639855	OK	 
REQUEST	10		Logged Redirect 1	1591122639854	1591122639857	OK	 
REQUEST	11		Logged	1591122639881	1591122639882	OK	 
REQUEST	11		Logged Redirect 1	1591122639883	1591122639885	OK	 
USER	rendimiento30	262	START	1591122639890	1591122639890
REQUEST	137		Login	1591122639890	1591122639892	OK	 
REQUEST	262		Home	1591122639891	1591122639895	OK	 
REQUEST	12		Logged	1591122639920	1591122639922	OK	 
REQUEST	138		Login	1591122639920	1591122639922	OK	 
REQUEST	12		Logged Redirect 1	1591122639923	1591122639925	OK	 
USER	rendimiento30	263	START	1591122639930	1591122639930
REQUEST	263		Home	1591122639931	1591122639934	OK	 
REQUEST	13		Logged	1591122639961	1591122639962	OK	 
REQUEST	139		Login	1591122639961	1591122639962	OK	 
REQUEST	13		Logged Redirect 1	1591122639963	1591122639965	OK	 
USER	rendimiento30	264	START	1591122639972	1591122639972
REQUEST	264		Home	1591122639973	1591122639976	OK	 
REQUEST	140		Login	1591122640003	1591122640004	OK	 
USER	rendimiento30	265	START	1591122640013	1591122640013
REQUEST	14		Logged	1591122640013	1591122640015	OK	 
REQUEST	265		Home	1591122640013	1591122640017	OK	 
REQUEST	14		Logged Redirect 1	1591122640016	1591122640018	OK	 
REQUEST	141		Login	1591122640043	1591122640045	OK	 
USER	rendimiento30	266	START	1591122640053	1591122640053
REQUEST	15		Logged	1591122640053	1591122640055	OK	 
REQUEST	266		Home	1591122640053	1591122640057	OK	 
REQUEST	15		Logged Redirect 1	1591122640056	1591122640058	OK	 
REQUEST	16		Logged	1591122640078	1591122640080	OK	 
REQUEST	142		Login	1591122640078	1591122640080	OK	 
REQUEST	16		Logged Redirect 1	1591122640081	1591122640083	OK	 
USER	rendimiento30	267	START	1591122640088	1591122640088
REQUEST	267		Home	1591122640088	1591122640092	OK	 
REQUEST	143		Login	1591122640118	1591122640120	OK	 
REQUEST	17		Logged	1591122640118	1591122640120	OK	 
REQUEST	17		Logged Redirect 1	1591122640121	1591122640123	OK	 
USER	rendimiento30	268	START	1591122640128	1591122640128
REQUEST	268		Home	1591122640129	1591122640132	OK	 
REQUEST	18		Logged	1591122640158	1591122640159	OK	 
REQUEST	144		Login	1591122640158	1591122640159	OK	 
REQUEST	18		Logged Redirect 1	1591122640160	1591122640163	OK	 
USER	rendimiento30	269	START	1591122640169	1591122640169
REQUEST	269		Home	1591122640169	1591122640172	OK	 
REQUEST	19		Logged	1591122640199	1591122640201	OK	 
REQUEST	145		Login	1591122640199	1591122640201	OK	 
REQUEST	19		Logged Redirect 1	1591122640201	1591122640203	OK	 
USER	rendimiento30	270	START	1591122640209	1591122640209
REQUEST	270		Home	1591122640209	1591122640213	OK	 
REQUEST	20		Logged	1591122640240	1591122640241	OK	 
REQUEST	146		Login	1591122640239	1591122640241	OK	 
REQUEST	20		Logged Redirect 1	1591122640242	1591122640244	OK	 
USER	rendimiento30	271	START	1591122640250	1591122640250
REQUEST	271		Home	1591122640251	1591122640254	OK	 
REQUEST	21		Logged	1591122640281	1591122640282	OK	 
REQUEST	147		Login	1591122640281	1591122640282	OK	 
REQUEST	21		Logged Redirect 1	1591122640283	1591122640285	OK	 
USER	rendimiento30	272	START	1591122640291	1591122640291
REQUEST	272		Home	1591122640291	1591122640294	OK	 
REQUEST	22		Logged	1591122640321	1591122640323	OK	 
REQUEST	148		Login	1591122640321	1591122640323	OK	 
REQUEST	22		Logged Redirect 1	1591122640323	1591122640325	OK	 
USER	rendimiento30	273	START	1591122640331	1591122640331
REQUEST	273		Home	1591122640331	1591122640335	OK	 
REQUEST	23		Logged	1591122640362	1591122640363	OK	 
REQUEST	149		Login	1591122640362	1591122640364	OK	 
REQUEST	23		Logged Redirect 1	1591122640364	1591122640366	OK	 
USER	rendimiento30	274	START	1591122640371	1591122640371
REQUEST	274		Home	1591122640372	1591122640375	OK	 
REQUEST	24		Logged	1591122640402	1591122640404	OK	 
REQUEST	24		Logged Redirect 1	1591122640404	1591122640406	OK	 
USER	rendimiento30	275	START	1591122640411	1591122640411
REQUEST	150		Login	1591122640412	1591122640414	OK	 
REQUEST	275		Home	1591122640412	1591122640417	OK	 
REQUEST	25		Logged	1591122640432	1591122640433	OK	 
REQUEST	25		Logged Redirect 1	1591122640434	1591122640436	OK	 
USER	rendimiento30	276	START	1591122640452	1591122640452
REQUEST	151		Login	1591122640452	1591122640454	OK	 
REQUEST	276		Home	1591122640452	1591122640456	OK	 
REQUEST	26		Logged	1591122640482	1591122640484	OK	 
REQUEST	26		Logged Redirect 1	1591122640484	1591122640486	OK	 
USER	rendimiento30	277	START	1591122640492	1591122640492
REQUEST	152		Login	1591122640492	1591122640494	OK	 
REQUEST	277		Home	1591122640492	1591122640497	OK	 
USER	rendimiento30	278	START	1591122640532	1591122640532
REQUEST	27		Logged	1591122640533	1591122640536	OK	 
REQUEST	27		Logged Redirect 1	1591122640538	1591122640542	OK	 
REQUEST	278		Home	1591122640533	1591122640542	OK	 
REQUEST	153		Login	1591122640545	1591122640549	OK	 
USER	rendimiento30	279	START	1591122640570	1591122640570
REQUEST	28		Logged	1591122640570	1591122640572	OK	 
REQUEST	279		Home	1591122640570	1591122640575	OK	 
REQUEST	28		Logged Redirect 1	1591122640573	1591122640576	OK	 
REQUEST	154		Login	1591122640581	1591122640582	OK	 
USER	rendimiento30	280	START	1591122640611	1591122640611
REQUEST	29		Logged	1591122640612	1591122640613	OK	 
REQUEST	280		Home	1591122640612	1591122640616	OK	 
REQUEST	29		Logged Redirect 1	1591122640614	1591122640616	OK	 
REQUEST	155		Login	1591122640621	1591122640623	OK	 
USER	rendimiento30	281	START	1591122640651	1591122640651
REQUEST	30		Logged	1591122640652	1591122640653	OK	 
REQUEST	30		Logged Redirect 1	1591122640654	1591122640656	OK	 
REQUEST	281		Home	1591122640652	1591122640656	OK	 
REQUEST	156		Login	1591122640662	1591122640663	OK	 
USER	rendimiento30	282	START	1591122640693	1591122640693
REQUEST	282		Home	1591122640693	1591122640696	OK	 
REQUEST	31		Logged	1591122640703	1591122640704	OK	 
REQUEST	157		Login	1591122640703	1591122640704	OK	 
REQUEST	31		Logged Redirect 1	1591122640705	1591122640707	OK	 
USER	rendimiento30	283	START	1591122640733	1591122640733
REQUEST	283		Home	1591122640733	1591122640737	OK	 
REQUEST	32		Logged	1591122640743	1591122640744	OK	 
REQUEST	158		Login	1591122640743	1591122640744	OK	 
REQUEST	32		Logged Redirect 1	1591122640745	1591122640747	OK	 
USER	rendimiento30	284	START	1591122640773	1591122640773
REQUEST	284		Home	1591122640774	1591122640777	OK	 
REQUEST	33		Logged	1591122640778	1591122640779	OK	 
REQUEST	159		Login	1591122640778	1591122640779	OK	 
REQUEST	33		Logged Redirect 1	1591122640780	1591122640783	OK	 
USER	rendimiento30	285	START	1591122640808	1591122640808
REQUEST	34		Logged	1591122640809	1591122640812	OK	 
REQUEST	285		Home	1591122640809	1591122640815	OK	 
REQUEST	34		Logged Redirect 1	1591122640813	1591122640816	OK	 
REQUEST	160		Login	1591122640822	1591122640824	OK	 
USER	rendimiento30	286	START	1591122640850	1591122640850
REQUEST	286		Home	1591122640852	1591122640856	OK	 
REQUEST	35		Logged	1591122640861	1591122640863	OK	 
REQUEST	161		Login	1591122640861	1591122640863	OK	 
REQUEST	35		Logged Redirect 1	1591122640865	1591122640870	OK	 
USER	rendimiento30	287	START	1591122640888	1591122640888
REQUEST	287		Home	1591122640888	1591122640892	OK	 
REQUEST	36		Logged	1591122640899	1591122640901	OK	 
REQUEST	162		Login	1591122640899	1591122640901	OK	 
REQUEST	36		Logged Redirect 1	1591122640902	1591122640905	OK	 
USER	rendimiento30	288	START	1591122640928	1591122640928
REQUEST	37		Logged	1591122640928	1591122640930	OK	 
REQUEST	37		Logged Redirect 1	1591122640931	1591122640933	OK	 
REQUEST	288		Home	1591122640929	1591122640933	OK	 
REQUEST	163		Login	1591122640938	1591122640939	OK	 
USER	rendimiento30	289	START	1591122640969	1591122640969
REQUEST	38		Logged	1591122640969	1591122640971	OK	 
REQUEST	164		Login	1591122640969	1591122640971	OK	 
REQUEST	38		Logged Redirect 1	1591122640972	1591122640974	OK	 
REQUEST	289		Home	1591122640969	1591122640975	OK	 
USER	rendimiento30	290	START	1591122641009	1591122641009
REQUEST	165		Login	1591122641009	1591122641014	OK	 
REQUEST	290		Home	1591122641010	1591122641015	OK	 
REQUEST	39		Logged	1591122641019	1591122641020	OK	 
REQUEST	39		Logged Redirect 1	1591122641021	1591122641024	OK	 
USER	rendimiento30	291	START	1591122641049	1591122641049
REQUEST	291		Home	1591122641050	1591122641055	OK	 
